[['Paranaguá', 'Antonina', 'Guaratuba', 'Matinhos', 'Pontal do Paraná', 'Colombo']];Sumário;NA;NA;NA;527782.0;279.84520799999996;553.9182000000001;279.84520799999996;0;0;0
[['Paranaguá', 'Antonina', 'Guaratuba', 'Matinhos', 'Pontal do Paraná', 'Colombo']];['Paranaguá', 'Antonina', 'Guaratuba', 'Matinhos', 'Pontal do Paraná', 'Colombo'];'Antonina';'Matinhos';'Colombo';527782.0;279.845208;553.9182;279.845208;0;0;0
[['Paranaguá', 'Antonina', 'Guaratuba', 'Matinhos', 'Pontal do Paraná', 'Colombo']];Sumário;NA;NA;NA;527782.0;279.84520799999996;553.9182000000001;279.84520799999996;0;0;0
[['Paranaguá', 'Antonina', 'Guaratuba', 'Matinhos', 'Pontal do Paraná', 'Colombo']];['Paranaguá', 'Antonina', 'Guaratuba', 'Matinhos', 'Pontal do Paraná', 'Colombo'];'Antonina';'Matinhos';'Colombo';527782.0;279.845208;553.9182;279.845208;0;0;0
[['Paranaguá', 'Guaratuba', 'Matinhos', 'Pontal do Paraná', 'Colombo'], ['Antonina']];Sumário;NA;NA;NA;527782.0;369.35748022394677;553.9182000000001;369.35748022394677;0;0;0
[['Paranaguá', 'Guaratuba', 'Matinhos', 'Pontal do Paraná', 'Colombo'], ['Antonina']];['Paranaguá', 'Guaratuba', 'Matinhos', 'Pontal do Paraná', 'Colombo'];'Antonina';'Matinhos';'Paranaguá';508863.0;283.27921200000003;534.0623;283.27921200000003;0;0;0
[['Paranaguá', 'Guaratuba', 'Matinhos', 'Pontal do Paraná', 'Colombo'], ['Antonina']];['Antonina'];'Antonina';'Matinhos';'Antonina';18919.0;2684.596674;19.8559;2684.596674;0;0;0
[['Paranaguá', 'Matinhos', 'Colombo'], ['Antonina', 'Guaratuba', 'Pontal do Paraná']];Sumário;NA;NA;NA;527782.0;373.53540220998406;553.9182000000001;373.53540220998406;0;0;0
[['Paranaguá', 'Matinhos', 'Colombo'], ['Antonina', 'Guaratuba', 'Pontal do Paraná']];['Paranaguá', 'Matinhos', 'Colombo'];'Antonina';'Matinhos';'Paranaguá';442360.0;294.1428266666667;464.266;294.1428266666667;0;0;0
[['Paranaguá', 'Matinhos', 'Colombo'], ['Antonina', 'Guaratuba', 'Pontal do Paraná']];['Antonina', 'Guaratuba', 'Pontal do Paraná'];'Antonina';'Matinhos';'Antonina';85422.0;784.6716986666665;89.6522;784.6716986666665;0;0;0
[['Paranaguá', 'Guaratuba', 'Colombo'], ['Antonina', 'Matinhos', 'Pontal do Paraná']];Sumário;NA;NA;NA;527782.0;373.602160594779;553.9182000000001;373.602160594779;0;0;0
[['Paranaguá', 'Guaratuba', 'Colombo'], ['Antonina', 'Matinhos', 'Pontal do Paraná']];['Paranaguá', 'Guaratuba', 'Colombo'];'Antonina';'Matinhos';'Paranaguá';444629.0;293.560308;466.6474;293.560308;0;0;0
[['Paranaguá', 'Guaratuba', 'Colombo'], ['Antonina', 'Matinhos', 'Pontal do Paraná']];['Antonina', 'Matinhos', 'Pontal do Paraná'];'Antonina';'Matinhos';'Antonina';83153.0;801.5955146666666;87.2708;801.5955146666666;0;0;0
[['Paranaguá', 'Antonina', 'Matinhos', 'Colombo'], ['Guaratuba', 'Pontal do Paraná']];Sumário;NA;NA;NA;527782.0;374.0610672210978;553.9182000000001;374.0610672210978;0;0;0
[['Paranaguá', 'Antonina', 'Matinhos', 'Colombo'], ['Guaratuba', 'Pontal do Paraná']];['Paranaguá', 'Antonina', 'Matinhos', 'Colombo'];'Antonina';'Matinhos';'Paranaguá';461279.0;289.310744;484.1219;289.310744;0;0;0
[['Paranaguá', 'Antonina', 'Matinhos', 'Colombo'], ['Guaratuba', 'Pontal do Paraná']];['Guaratuba', 'Pontal do Paraná'];'Antonina';'Matinhos';'Guaratuba';66503.0;961.9072353333333;69.7963;961.9072353333333;0;0;0
[['Paranaguá', 'Pontal do Paraná', 'Colombo'], ['Antonina', 'Guaratuba', 'Matinhos']];Sumário;NA;NA;NA;527782.0;374.1710577365751;553.9182000000001;374.1710577365751;0;0;0
[['Paranaguá', 'Pontal do Paraná', 'Colombo'], ['Antonina', 'Guaratuba', 'Matinhos']];['Paranaguá', 'Pontal do Paraná', 'Colombo'];'Antonina';'Matinhos';'Paranaguá';435184.0;296.62516733333337;456.7347;296.62516733333337;0;0;0
[['Paranaguá', 'Pontal do Paraná', 'Colombo'], ['Antonina', 'Guaratuba', 'Matinhos']];['Antonina', 'Guaratuba', 'Matinhos'];'Antonina';'Matinhos';'Antonina';92598.0;738.6146;97.1835;738.6146;0;0;0
[['Paranaguá', 'Antonina', 'Guaratuba', 'Colombo'], ['Matinhos', 'Pontal do Paraná']];Sumário;NA;NA;NA;527782.0;374.19909482967796;553.9182000000001;374.19909482967796;0;0;0
[['Paranaguá', 'Antonina', 'Guaratuba', 'Colombo'], ['Matinhos', 'Pontal do Paraná']];['Paranaguá', 'Antonina', 'Guaratuba', 'Colombo'];'Antonina';'Matinhos';'Paranaguá';463548.0;288.42852600000003;486.5033;288.42852600000003;0;0;0
[['Paranaguá', 'Antonina', 'Guaratuba', 'Colombo'], ['Matinhos', 'Pontal do Paraná']];['Matinhos', 'Pontal do Paraná'];'Antonina';'Matinhos';'Matinhos';64234.0;993.1670793333333;67.4149;993.1670793333333;0;0;0
[['Paranaguá', 'Antonina', 'Colombo'], ['Guaratuba', 'Matinhos', 'Pontal do Paraná']];Sumário;NA;NA;NA;527782.0;374.2534620346706;553.9182000000001;374.2534620346706;0;0;0
[['Paranaguá', 'Antonina', 'Colombo'], ['Guaratuba', 'Matinhos', 'Pontal do Paraná']];['Paranaguá', 'Antonina', 'Colombo'];'Antonina';'Matinhos';'Paranaguá';425574.0;299.4599626666667;446.6488;299.4599626666667;0;0;0
[['Paranaguá', 'Antonina', 'Colombo'], ['Guaratuba', 'Matinhos', 'Pontal do Paraná']];['Guaratuba', 'Matinhos', 'Pontal do Paraná'];'Antonina';'Matinhos';'Guaratuba';102208.0;685.6789640000001;107.2694;685.6789640000001;0;0;0
[['Paranaguá', 'Antonina', 'Pontal do Paraná', 'Colombo'], ['Guaratuba', 'Matinhos']];Sumário;NA;NA;NA;527782.0;374.27519365826174;553.9182000000001;374.27519365826174;0;0;0
[['Paranaguá', 'Antonina', 'Pontal do Paraná', 'Colombo'], ['Guaratuba', 'Matinhos']];['Paranaguá', 'Antonina', 'Pontal do Paraná', 'Colombo'];'Antonina';'Matinhos';'Paranaguá';454103.0;291.11825600000003;476.5906;291.11825600000003;0;0;0
[['Paranaguá', 'Antonina', 'Pontal do Paraná', 'Colombo'], ['Guaratuba', 'Matinhos']];['Guaratuba', 'Matinhos'];'Antonina';'Matinhos';'Guaratuba';73679.0;886.7935546666668;77.3276;886.7935546666668;0;0;0
[['Paranaguá', 'Antonina', 'Pontal do Paraná'], ['Guaratuba', 'Matinhos', 'Colombo']];Sumário;NA;NA;NA;527782.0;374.70386847561963;553.9182000000001;374.70386847561963;0;0;0
[['Paranaguá', 'Antonina', 'Pontal do Paraná'], ['Guaratuba', 'Matinhos', 'Colombo']];['Paranaguá', 'Antonina', 'Pontal do Paraná'];'Antonina';'Matinhos';'Paranaguá';204826.0;428.37542666666667;214.9692;428.37542666666667;0;0;0
[['Paranaguá', 'Antonina', 'Pontal do Paraná'], ['Guaratuba', 'Matinhos', 'Colombo']];['Guaratuba', 'Matinhos', 'Colombo'];'Antonina';'Matinhos';'Guaratuba';322956.0;340.66414;338.949;340.66414;0;0;0
[['Paranaguá', 'Antonina', 'Matinhos'], ['Guaratuba', 'Pontal do Paraná', 'Colombo']];Sumário;NA;NA;NA;527782.0;374.7527690320504;553.9182000000001;374.7527690320504;0;0;0
[['Paranaguá', 'Antonina', 'Matinhos'], ['Guaratuba', 'Pontal do Paraná', 'Colombo']];['Paranaguá', 'Antonina', 'Matinhos'];'Antonina';'Matinhos';'Paranaguá';212002.0;420.1828566666667;222.5005;420.1828566666667;0;0;0
[['Paranaguá', 'Antonina', 'Matinhos'], ['Guaratuba', 'Pontal do Paraná', 'Colombo']];['Guaratuba', 'Pontal do Paraná', 'Colombo'];'Antonina';'Matinhos';'Guaratuba';315780.0;344.25283733333333;331.4177;344.25283733333333;0;0;0
[['Paranaguá', 'Guaratuba', 'Pontal do Paraná'], ['Antonina', 'Matinhos', 'Colombo']];Sumário;NA;NA;NA;527782.0;374.75807805441156;553.9182000000001;374.75807805441156;0;0;0
[['Paranaguá', 'Guaratuba', 'Pontal do Paraná'], ['Antonina', 'Matinhos', 'Colombo']];['Paranaguá', 'Guaratuba', 'Pontal do Paraná'];'Antonina';'Matinhos';'Paranaguá';223881.0;406.436708;234.9678;406.436708;0;0;0
[['Paranaguá', 'Guaratuba', 'Pontal do Paraná'], ['Antonina', 'Matinhos', 'Colombo']];['Antonina', 'Matinhos', 'Colombo'];'Antonina';'Matinhos';'Antonina';303901.0;351.4207253333333;318.9504;351.4207253333333;0;0;0
[['Paranaguá', 'Matinhos', 'Pontal do Paraná'], ['Antonina', 'Guaratuba', 'Colombo']];Sumário;NA;NA;NA;527782.0;374.87253854116074;553.9182000000001;374.87253854116074;0;0;0
[['Paranaguá', 'Matinhos', 'Pontal do Paraná'], ['Antonina', 'Guaratuba', 'Colombo']];['Paranaguá', 'Matinhos', 'Pontal do Paraná'];'Antonina';'Matinhos';'Paranaguá';221612.0;409.151504;232.5864;409.151504;0;0;0
[['Paranaguá', 'Matinhos', 'Pontal do Paraná'], ['Antonina', 'Guaratuba', 'Colombo']];['Antonina', 'Guaratuba', 'Colombo'];'Antonina';'Matinhos';'Antonina';306170.0;350.060736;321.3318;350.060736;0;0;0
[['Paranaguá', 'Colombo'], ['Antonina', 'Guaratuba', 'Matinhos', 'Pontal do Paraná']];Sumário;NA;NA;NA;527782.0;374.9157697966446;553.9182000000001;374.9157697966446;0;0;0
[['Paranaguá', 'Colombo'], ['Antonina', 'Guaratuba', 'Matinhos', 'Pontal do Paraná']];['Paranaguá', 'Colombo'];'Antonina';'Matinhos';'Paranaguá';406655.0;306.0538853333333;426.7929;306.0538853333333;0;0;0
[['Paranaguá', 'Colombo'], ['Antonina', 'Guaratuba', 'Matinhos', 'Pontal do Paraná']];['Antonina', 'Guaratuba', 'Matinhos', 'Pontal do Paraná'];'Antonina';'Matinhos';'Antonina';121127.0;606.1031366666666;127.1253;606.1031366666666;0;0;0
[['Paranaguá', 'Guaratuba', 'Matinhos'], ['Antonina', 'Pontal do Paraná', 'Colombo']];Sumário;NA;NA;NA;527782.0;374.92457459797123;553.9182000000001;374.92457459797123;0;0;0
[['Paranaguá', 'Guaratuba', 'Matinhos'], ['Antonina', 'Pontal do Paraná', 'Colombo']];['Paranaguá', 'Guaratuba', 'Matinhos'];'Antonina';'Matinhos';'Paranaguá';231057.0;399.4175006666667;242.4991;399.4175006666667;0;0;0
[['Paranaguá', 'Guaratuba', 'Matinhos'], ['Antonina', 'Pontal do Paraná', 'Colombo']];['Antonina', 'Pontal do Paraná', 'Colombo'];'Antonina';'Matinhos';'Antonina';296725.0;355.85216533333335;311.4191;355.85216533333335;0;0;0
[['Paranaguá', 'Antonina', 'Guaratuba'], ['Matinhos', 'Pontal do Paraná', 'Colombo']];Sumário;NA;NA;NA;527782.0;374.9471917033366;553.9182000000001;374.9471917033366;0;0;0
[['Paranaguá', 'Antonina', 'Guaratuba'], ['Matinhos', 'Pontal do Paraná', 'Colombo']];['Paranaguá', 'Antonina', 'Guaratuba'];'Antonina';'Matinhos';'Paranaguá';214271.0;417.91258866666664;224.8819;417.91258866666664;0;0;0
[['Paranaguá', 'Antonina', 'Guaratuba'], ['Matinhos', 'Pontal do Paraná', 'Colombo']];['Matinhos', 'Pontal do Paraná', 'Colombo'];'Antonina';'Matinhos';'Matinhos';313511.0;345.58222466666666;329.0363;345.58222466666666;0;0;0
[['Paranaguá', 'Matinhos', 'Pontal do Paraná', 'Colombo'], ['Antonina', 'Guaratuba']];Sumário;NA;NA;NA;527782.0;375.16144023446435;553.9182000000001;375.16144023446435;0;0;0
[['Paranaguá', 'Matinhos', 'Pontal do Paraná', 'Colombo'], ['Antonina', 'Guaratuba']];['Paranaguá', 'Matinhos', 'Pontal do Paraná', 'Colombo'];'Antonina';'Matinhos';'Paranaguá';470889.0;287.6521226666666;494.2078;287.6521226666666;0;0;0
[['Paranaguá', 'Matinhos', 'Pontal do Paraná', 'Colombo'], ['Antonina', 'Guaratuba']];['Antonina', 'Guaratuba'];'Antonina';'Matinhos';'Antonina';56893.0;1099.4538133333333;59.7104;1099.4538133333333;0;0;0
[['Paranaguá', 'Guaratuba', 'Pontal do Paraná', 'Colombo'], ['Antonina', 'Matinhos']];Sumário;NA;NA;NA;527782.0;375.49841871753193;553.9182000000001;375.49841871753193;0;0;0
[['Paranaguá', 'Guaratuba', 'Pontal do Paraná', 'Colombo'], ['Antonina', 'Matinhos']];['Paranaguá', 'Guaratuba', 'Pontal do Paraná', 'Colombo'];'Antonina';'Matinhos';'Paranaguá';473158.0;287.43978133333337;496.5892;287.43978133333337;0;0;0
[['Paranaguá', 'Guaratuba', 'Pontal do Paraná', 'Colombo'], ['Antonina', 'Matinhos']];['Antonina', 'Matinhos'];'Antonina';'Matinhos';'Antonina';54624.0;1138.2706333333333;57.329;1138.2706333333333;0;0;0
[['Paranaguá'], ['Antonina', 'Guaratuba', 'Matinhos', 'Pontal do Paraná', 'Colombo']];Sumário;NA;NA;NA;527782.0;375.87121366807816;553.9182000000001;375.87121366807816;0;0;0
[['Paranaguá'], ['Antonina', 'Guaratuba', 'Matinhos', 'Pontal do Paraná', 'Colombo']];['Paranaguá'];'Antonina';'Matinhos';'Paranaguá';157378.0;506.24785333333335;165.1715;506.24785333333335;0;0;0
[['Paranaguá'], ['Antonina', 'Guaratuba', 'Matinhos', 'Pontal do Paraná', 'Colombo']];['Antonina', 'Guaratuba', 'Matinhos', 'Pontal do Paraná', 'Colombo'];'Antonina';'Matinhos';'Antonina';370404.0;320.476518;388.7467;320.476518;0;0;0
[['Paranaguá', 'Pontal do Paraná'], ['Antonina', 'Guaratuba', 'Matinhos', 'Colombo']];Sumário;NA;NA;NA;527782.0;376.08650848545466;553.9182000000001;376.08650848545466;0;0;0
[['Paranaguá', 'Pontal do Paraná'], ['Antonina', 'Guaratuba', 'Matinhos', 'Colombo']];['Paranaguá', 'Pontal do Paraná'];'Antonina';'Matinhos';'Paranaguá';185907.0;454.70955733333335;195.1133;454.70955733333335;0;0;0
[['Paranaguá', 'Pontal do Paraná'], ['Antonina', 'Guaratuba', 'Matinhos', 'Colombo']];['Antonina', 'Guaratuba', 'Matinhos', 'Colombo'];'Antonina';'Matinhos';'Antonina';341875.0;333.3323473333333;358.8049;333.3323473333333;0;0;0
[['Paranaguá', 'Guaratuba'], ['Antonina', 'Matinhos', 'Pontal do Paraná', 'Colombo']];Sumário;NA;NA;NA;527782.0;376.1195749642499;553.9182000000001;376.1195749642499;0;0;0
[['Paranaguá', 'Guaratuba'], ['Antonina', 'Matinhos', 'Pontal do Paraná', 'Colombo']];['Paranaguá', 'Guaratuba'];'Antonina';'Matinhos';'Paranaguá';195352.0;441.00282666666664;205.026;441.00282666666664;0;0;0
[['Paranaguá', 'Guaratuba'], ['Antonina', 'Matinhos', 'Pontal do Paraná', 'Colombo']];['Antonina', 'Matinhos', 'Pontal do Paraná', 'Colombo'];'Antonina';'Matinhos';'Antonina';332430.0;337.9910253333333;348.8922;337.9910253333333;0;0;0
[['Paranaguá', 'Antonina'], ['Guaratuba', 'Matinhos', 'Pontal do Paraná', 'Colombo']];Sumário;NA;NA;NA;527782.0;376.1361829438195;553.9182000000001;376.1361829438195;0;0;0
[['Paranaguá', 'Antonina'], ['Guaratuba', 'Matinhos', 'Pontal do Paraná', 'Colombo']];['Paranaguá', 'Antonina'];'Antonina';'Matinhos';'Paranaguá';176297.0;470.82264399999997;185.0274;470.82264399999997;0;0;0
[['Paranaguá', 'Antonina'], ['Guaratuba', 'Matinhos', 'Pontal do Paraná', 'Colombo']];['Guaratuba', 'Matinhos', 'Pontal do Paraná', 'Colombo'];'Antonina';'Matinhos';'Guaratuba';351485.0;328.64356533333336;368.8908;328.64356533333336;0;0;0
[['Paranaguá', 'Matinhos'], ['Antonina', 'Guaratuba', 'Pontal do Paraná', 'Colombo']];Sumário;NA;NA;NA;527782.0;376.16756869897245;553.9182000000001;376.16756869897245;0;0;0
[['Paranaguá', 'Matinhos'], ['Antonina', 'Guaratuba', 'Pontal do Paraná', 'Colombo']];['Paranaguá', 'Matinhos'];'Antonina';'Matinhos';'Paranaguá';193083.0;444.28378533333336;202.6446;444.28378533333336;0;0;0
[['Paranaguá', 'Matinhos'], ['Antonina', 'Guaratuba', 'Pontal do Paraná', 'Colombo']];['Antonina', 'Guaratuba', 'Pontal do Paraná', 'Colombo'];'Antonina';'Matinhos';'Antonina';334699.0;336.87232;351.2736;336.87232;0;0;0
[['Paranaguá', 'Antonina', 'Matinhos', 'Pontal do Paraná'], ['Guaratuba', 'Colombo']];Sumário;NA;NA;NA;527782.0;376.8108956705139;553.9182000000001;376.8108956705139;0;0;0
[['Paranaguá', 'Antonina', 'Matinhos', 'Pontal do Paraná'], ['Guaratuba', 'Colombo']];['Paranaguá', 'Antonina', 'Matinhos', 'Pontal do Paraná'];'Antonina';'Matinhos';'Paranaguá';240531.0;393.99717466666664;252.4423;393.99717466666664;0;0;0
[['Paranaguá', 'Antonina', 'Matinhos', 'Pontal do Paraná'], ['Guaratuba', 'Colombo']];['Guaratuba', 'Colombo'];'Antonina';'Matinhos';'Guaratuba';287251.0;362.41988200000003;301.4759;362.41988200000003;0;0;0
[['Paranaguá', 'Antonina', 'Guaratuba', 'Matinhos', 'Colombo'], ['Pontal do Paraná']];Sumário;NA;NA;NA;527782.0;377.03452062053776;553.9182000000001;377.03452062053776;0;0;0
[['Paranaguá', 'Antonina', 'Guaratuba', 'Matinhos', 'Colombo'], ['Pontal do Paraná']];['Paranaguá', 'Antonina', 'Guaratuba', 'Matinhos', 'Colombo'];'Antonina';'Matinhos';'Paranaguá';499253.0;284.0653493333333;523.9764;284.0653493333333;0;0;0
[['Paranaguá', 'Antonina', 'Guaratuba', 'Matinhos', 'Colombo'], ['Pontal do Paraná']];['Pontal do Paraná'];'Antonina';'Matinhos';'Pontal do Paraná';28529.0;2003.9791826666667;29.9418;2003.9791826666667;0;0;0
[['Paranaguá', 'Guaratuba', 'Matinhos', 'Colombo'], ['Antonina', 'Pontal do Paraná']];Sumário;NA;NA;NA;527782.0;377.27840511216647;553.9182000000001;377.27840511216647;0;0;0
[['Paranaguá', 'Guaratuba', 'Matinhos', 'Colombo'], ['Antonina', 'Pontal do Paraná']];['Paranaguá', 'Guaratuba', 'Matinhos', 'Colombo'];'Antonina';'Matinhos';'Paranaguá';480334.0;288.04016666666666;504.1205;288.04016666666666;0;0;0
[['Paranaguá', 'Guaratuba', 'Matinhos', 'Colombo'], ['Antonina', 'Pontal do Paraná']];['Antonina', 'Pontal do Paraná'];'Antonina';'Matinhos';'Antonina';47448.0;1280.6700353333333;49.7977;1280.6700353333333;0;0;0
[['Paranaguá', 'Antonina', 'Matinhos', 'Pontal do Paraná', 'Colombo'], ['Guaratuba']];Sumário;NA;NA;NA;527782.0;377.44244821087574;553.9182000000001;377.44244821087574;0;0;0
[['Paranaguá', 'Antonina', 'Matinhos', 'Pontal do Paraná', 'Colombo'], ['Guaratuba']];['Paranaguá', 'Antonina', 'Matinhos', 'Pontal do Paraná', 'Colombo'];'Antonina';'Matinhos';'Paranaguá';489808.0;286.305986;514.0637;286.305986;0;0;0
[['Paranaguá', 'Antonina', 'Matinhos', 'Pontal do Paraná', 'Colombo'], ['Guaratuba']];['Guaratuba'];'Antonina';'Matinhos';'Guaratuba';37974.0;1552.9670933333332;39.8545;1552.9670933333332;0;0;0
[['Paranaguá', 'Antonina', 'Guaratuba', 'Pontal do Paraná', 'Colombo'], ['Matinhos']];Sumário;NA;NA;NA;527782.0;377.73733019420285;553.9182000000001;377.73733019420285;0;0;0
[['Paranaguá', 'Antonina', 'Guaratuba', 'Pontal do Paraná', 'Colombo'], ['Matinhos']];['Paranaguá', 'Antonina', 'Guaratuba', 'Pontal do Paraná', 'Colombo'];'Antonina';'Matinhos';'Paranaguá';492077.0;285.772444;516.4451;285.772444;0;0;0
[['Paranaguá', 'Antonina', 'Guaratuba', 'Pontal do Paraná', 'Colombo'], ['Matinhos']];['Matinhos'];'Antonina';'Matinhos';'Matinhos';35705.0;1645.1749013333333;37.4731;1645.1749013333333;0;0;0
[['Paranaguá', 'Antonina', 'Guaratuba', 'Pontal do Paraná'], ['Matinhos', 'Colombo']];Sumário;NA;NA;NA;527782.0;378.51940790093624;553.9182000000001;378.51940790093624;0;0;0
[['Paranaguá', 'Antonina', 'Guaratuba', 'Pontal do Paraná'], ['Matinhos', 'Colombo']];['Paranaguá', 'Antonina', 'Guaratuba', 'Pontal do Paraná'];'Antonina';'Matinhos';'Paranaguá';242800.0;395.4895186666667;254.8237;395.4895186666667;0;0;0
[['Paranaguá', 'Antonina', 'Guaratuba', 'Pontal do Paraná'], ['Matinhos', 'Colombo']];['Matinhos', 'Colombo'];'Antonina';'Matinhos';'Matinhos';284982.0;364.0611466666667;299.0945;364.0611466666667;0;0;0
[['Paranaguá', 'Antonina', 'Guaratuba', 'Matinhos', 'Pontal do Paraná'], ['Colombo']];Sumário;NA;NA;NA;527782.0;378.9653675643496;553.9182000000001;378.9653675643496;0;0;0
[['Paranaguá', 'Antonina', 'Guaratuba', 'Matinhos', 'Pontal do Paraná'], ['Colombo']];['Paranaguá', 'Antonina', 'Guaratuba', 'Matinhos', 'Pontal do Paraná'];'Antonina';'Matinhos';'Paranaguá';278505.0;368.7742186666667;292.2968;368.7742186666667;0;0;0
[['Paranaguá', 'Antonina', 'Guaratuba', 'Matinhos', 'Pontal do Paraná'], ['Colombo']];['Colombo'];'Antonina';'Matinhos';'Colombo';249277.0;390.35144;261.6214;390.35144;0;0;0
[['Paranaguá', 'Antonina', 'Guaratuba', 'Matinhos'], ['Pontal do Paraná', 'Colombo']];Sumário;NA;NA;NA;527782.0;379.12268536761127;553.9182000000001;379.12268536761127;0;0;0
[['Paranaguá', 'Antonina', 'Guaratuba', 'Matinhos'], ['Pontal do Paraná', 'Colombo']];['Paranaguá', 'Antonina', 'Guaratuba', 'Matinhos'];'Antonina';'Matinhos';'Paranaguá';249976.0;390.058;262.355;390.058;0;0;0
[['Paranaguá', 'Antonina', 'Guaratuba', 'Matinhos'], ['Pontal do Paraná', 'Colombo']];['Pontal do Paraná', 'Colombo'];'Antonina';'Matinhos';'Pontal do Paraná';277806.0;369.28284799999994;291.5632;369.28284799999994;0;0;0
[['Paranaguá', 'Guaratuba', 'Matinhos', 'Pontal do Paraná'], ['Antonina', 'Colombo']];Sumário;NA;NA;NA;527782.0;379.4684869373214;553.9182000000001;379.4684869373214;0;0;0
[['Paranaguá', 'Guaratuba', 'Matinhos', 'Pontal do Paraná'], ['Antonina', 'Colombo']];['Paranaguá', 'Guaratuba', 'Matinhos', 'Pontal do Paraná'];'Antonina';'Matinhos';'Paranaguá';259586.0;382.7084306666667;272.4409;382.7084306666667;0;0;0
[['Paranaguá', 'Guaratuba', 'Matinhos', 'Pontal do Paraná'], ['Antonina', 'Colombo']];['Antonina', 'Colombo'];'Antonina';'Matinhos';'Antonina';268196.0;376.3325566666667;281.4773;376.3325566666667;0;0;0
